company_name,cin,model_name,model_version,latest_financial_year,financial_year,ml_probability,model_threshold,ml_class,risk_band,rule_flag_count,rule_flags_triggered,top_reasons,support_summary,framing_message,imputed_feature_fraction
Lanco Infratech Ltd,L45200TG1993PLC015545,hist_gradient_boosting,tier1a_v1,2016,2014,0.7489296768519548,0.39999999999999986,1,High,6,weak_interest_coverage|excessive_leverage|negative_operating_cash_flow|negative_profit_margin|declining_cash_flow_trend|rising_borrowings_trend,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Debt-to-equity is above 2, indicating elevated leverage. | Operating cash flow is negative despite positive revenue.","ML probability 0.749 against threshold 0.400. 6 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Debt-to-equity is above 2, indicating elevated leverage.; Operating cash flow is negative despite positive revenue.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Lanco Infratech Ltd,L45200TG1993PLC015545,hist_gradient_boosting,tier1a_v1,2016,2015,0.7491260480239489,0.39999999999999986,1,High,7,weak_interest_coverage|excessive_leverage|negative_profit_margin|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike|margin_drop,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Debt-to-equity is above 2, indicating elevated leverage. | Net profit margin is negative.","ML probability 0.749 against threshold 0.400. 7 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Debt-to-equity is above 2, indicating elevated leverage.; Net profit margin is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Lanco Infratech Ltd,L45200TG1993PLC015545,hist_gradient_boosting,tier1a_v1,2016,2016,0.7508002786645837,0.39999999999999986,1,High,7,weak_interest_coverage|excessive_leverage|negative_operating_cash_flow|negative_profit_margin|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Debt-to-equity is above 2, indicating elevated leverage. | Operating cash flow is negative despite positive revenue.","ML probability 0.751 against threshold 0.400. 7 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Debt-to-equity is above 2, indicating elevated leverage.; Operating cash flow is negative despite positive revenue.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Mawana Sugars Ltd,L15421DL2002PLC118184,hist_gradient_boosting,tier1a_v1,2023,2021,0.7435443708135501,0.39999999999999986,1,High,3,large_contingent_liabilities|declining_cash_flow_trend|rising_borrowings_trend,Contingent liabilities exceed 50% of net worth. | Operating cash flow trend over the available years is negative. | Borrowings trend over the available years is increasing.,ML probability 0.744 against threshold 0.400. 3 rule-based red flag(s) were triggered. Key reasons: Contingent liabilities exceed 50% of net worth.; Operating cash flow trend over the available years is negative.; Borrowings trend over the available years is increasing.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Mawana Sugars Ltd,L15421DL2002PLC118184,hist_gradient_boosting,tier1a_v1,2023,2022,0.7485021942873452,0.39999999999999986,1,High,5,negative_operating_cash_flow|large_contingent_liabilities|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike,Operating cash flow is negative despite positive revenue. | Contingent liabilities exceed 50% of net worth. | Operating cash flow trend over the available years is negative.,ML probability 0.749 against threshold 0.400. 5 rule-based red flag(s) were triggered. Key reasons: Operating cash flow is negative despite positive revenue.; Contingent liabilities exceed 50% of net worth.; Operating cash flow trend over the available years is negative.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Mawana Sugars Ltd,L15421DL2002PLC118184,hist_gradient_boosting,tier1a_v1,2023,2023,0.7503857270457372,0.39999999999999986,1,High,3,large_contingent_liabilities|declining_cash_flow_trend|rising_borrowings_trend,Contingent liabilities exceed 50% of net worth. | Operating cash flow trend over the available years is negative. | Borrowings trend over the available years is increasing.,ML probability 0.750 against threshold 0.400. 3 rule-based red flag(s) were triggered. Key reasons: Contingent liabilities exceed 50% of net worth.; Operating cash flow trend over the available years is negative.; Borrowings trend over the available years is increasing.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Metalyst Forgings,L28910MH1977PLC019569,hist_gradient_boosting,tier1a_v1,2016,2014,0.7490476878417126,0.39999999999999986,1,High,4,excessive_leverage|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend,"Debt-to-equity is above 2, indicating elevated leverage. | Revenue trend over the available years is negative. | Operating cash flow trend over the available years is negative.","ML probability 0.749 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: Debt-to-equity is above 2, indicating elevated leverage.; Revenue trend over the available years is negative.; Operating cash flow trend over the available years is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Metalyst Forgings,L28910MH1977PLC019569,hist_gradient_boosting,tier1a_v1,2016,2015,0.749754434900633,0.39999999999999986,1,High,8,weak_interest_coverage|excessive_leverage|negative_profit_margin|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike|margin_drop,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Debt-to-equity is above 2, indicating elevated leverage. | Net profit margin is negative.","ML probability 0.750 against threshold 0.400. 8 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Debt-to-equity is above 2, indicating elevated leverage.; Net profit margin is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Metalyst Forgings,L28910MH1977PLC019569,hist_gradient_boosting,tier1a_v1,2016,2016,0.7521466429126548,0.39999999999999986,1,High,8,weak_interest_coverage|excessive_leverage|negative_profit_margin|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike|margin_drop,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Debt-to-equity is above 2, indicating elevated leverage. | Net profit margin is negative.","ML probability 0.752 against threshold 0.400. 8 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Debt-to-equity is above 2, indicating elevated leverage.; Net profit margin is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Nakoda Limited,L17111GJ1984PLC045995,hist_gradient_boosting,tier1a_v1,2020,2018,0.6770718162347321,0.39999999999999986,1,High,3,excessive_leverage|negative_operating_cash_flow|declining_revenue_trend,"Debt-to-equity is above 2, indicating elevated leverage. | Operating cash flow is negative despite positive revenue. | Revenue trend over the available years is negative.","ML probability 0.677 against threshold 0.400. 3 rule-based red flag(s) were triggered. Key reasons: Debt-to-equity is above 2, indicating elevated leverage.; Operating cash flow is negative despite positive revenue.; Revenue trend over the available years is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Nakoda Limited,L17111GJ1984PLC045995,hist_gradient_boosting,tier1a_v1,2020,2019,0.7048247047678884,0.39999999999999986,1,High,1,declining_revenue_trend,Revenue trend over the available years is negative.,ML probability 0.705 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Revenue trend over the available years is negative.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Nakoda Limited,L17111GJ1984PLC045995,hist_gradient_boosting,tier1a_v1,2020,2020,0.5915866967621422,0.39999999999999986,1,High,1,declining_revenue_trend,Revenue trend over the available years is negative.,ML probability 0.592 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Revenue trend over the available years is negative.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
PC Jeweller Ltd,L36911DL2005PLC134929,hist_gradient_boosting,tier1a_v1,2022,2020,0.7501948817226248,0.39999999999999986,1,High,4,qualified_audit_signal|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend,"A qualified, adverse, or disclaimer audit opinion was detected. | Revenue trend over the available years is negative. | Operating cash flow trend over the available years is negative.","ML probability 0.750 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: A qualified, adverse, or disclaimer audit opinion was detected.; Revenue trend over the available years is negative.; Operating cash flow trend over the available years is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
PC Jeweller Ltd,L36911DL2005PLC134929,hist_gradient_boosting,tier1a_v1,2022,2021,0.7503170337412821,0.39999999999999986,1,High,4,qualified_audit_signal|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend,"A qualified, adverse, or disclaimer audit opinion was detected. | Revenue trend over the available years is negative. | Operating cash flow trend over the available years is negative.","ML probability 0.750 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: A qualified, adverse, or disclaimer audit opinion was detected.; Revenue trend over the available years is negative.; Operating cash flow trend over the available years is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
PC Jeweller Ltd,L36911DL2005PLC134929,hist_gradient_boosting,tier1a_v1,2022,2022,0.7468487342600512,0.39999999999999986,1,High,9,weak_interest_coverage|negative_operating_cash_flow|negative_profit_margin|qualified_audit_signal|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike|margin_drop,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Operating cash flow is negative despite positive revenue. | Net profit margin is negative.","ML probability 0.747 against threshold 0.400. 9 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Operating cash flow is negative despite positive revenue.; Net profit margin is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
PSL Limited,L67120DD1987PLC002395,hist_gradient_boosting,tier1a_v1,2018,2016,0.7456644417488087,0.39999999999999986,1,High,1,declining_revenue_trend,Revenue trend over the available years is negative.,ML probability 0.746 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Revenue trend over the available years is negative.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
PSL Limited,L67120DD1987PLC002395,hist_gradient_boosting,tier1a_v1,2018,2017,0.7426808480843586,0.39999999999999986,1,High,1,declining_revenue_trend,Revenue trend over the available years is negative.,ML probability 0.743 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Revenue trend over the available years is negative.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
PSL Limited,L67120DD1987PLC002395,hist_gradient_boosting,tier1a_v1,2018,2018,0.7415840419406127,0.39999999999999986,1,High,1,declining_revenue_trend,Revenue trend over the available years is negative.,ML probability 0.742 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Revenue trend over the available years is negative.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Parekh Aluminex,L27203MH1994PLC080732,hist_gradient_boosting,tier1a_v1,2012,2010,0.7472936181753292,0.39999999999999986,1,High,2,declining_cash_flow_trend|rising_borrowings_trend,Operating cash flow trend over the available years is negative. | Borrowings trend over the available years is increasing.,ML probability 0.747 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Operating cash flow trend over the available years is negative.; Borrowings trend over the available years is increasing.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Parekh Aluminex,L27203MH1994PLC080732,hist_gradient_boosting,tier1a_v1,2012,2011,0.7499539419652814,0.39999999999999986,1,High,3,negative_operating_cash_flow|declining_cash_flow_trend|rising_borrowings_trend,Operating cash flow is negative despite positive revenue. | Operating cash flow trend over the available years is negative. | Borrowings trend over the available years is increasing.,ML probability 0.750 against threshold 0.400. 3 rule-based red flag(s) were triggered. Key reasons: Operating cash flow is negative despite positive revenue.; Operating cash flow trend over the available years is negative.; Borrowings trend over the available years is increasing.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Parekh Aluminex,L27203MH1994PLC080732,hist_gradient_boosting,tier1a_v1,2012,2012,0.7514224362316939,0.39999999999999986,1,High,5,excessive_leverage|negative_operating_cash_flow|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike,"Debt-to-equity is above 2, indicating elevated leverage. | Operating cash flow is negative despite positive revenue. | Operating cash flow trend over the available years is negative.","ML probability 0.751 against threshold 0.400. 5 rule-based red flag(s) were triggered. Key reasons: Debt-to-equity is above 2, indicating elevated leverage.; Operating cash flow is negative despite positive revenue.; Operating cash flow trend over the available years is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Pratibha Industries,L45200MH1995PLC090760,hist_gradient_boosting,tier1a_v1,2017,2015,0.7467169994068463,0.39999999999999986,1,High,5,excessive_leverage|negative_operating_cash_flow|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend,"Debt-to-equity is above 2, indicating elevated leverage. | Operating cash flow is negative despite positive revenue. | Revenue trend over the available years is negative.","ML probability 0.747 against threshold 0.400. 5 rule-based red flag(s) were triggered. Key reasons: Debt-to-equity is above 2, indicating elevated leverage.; Operating cash flow is negative despite positive revenue.; Revenue trend over the available years is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Pratibha Industries,L45200MH1995PLC090760,hist_gradient_boosting,tier1a_v1,2017,2016,0.7517204608626575,0.39999999999999986,1,High,6,excessive_leverage|negative_operating_cash_flow|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike,"Debt-to-equity is above 2, indicating elevated leverage. | Operating cash flow is negative despite positive revenue. | Revenue trend over the available years is negative.","ML probability 0.752 against threshold 0.400. 6 rule-based red flag(s) were triggered. Key reasons: Debt-to-equity is above 2, indicating elevated leverage.; Operating cash flow is negative despite positive revenue.; Revenue trend over the available years is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Pratibha Industries,L45200MH1995PLC090760,hist_gradient_boosting,tier1a_v1,2017,2017,0.7521096697389213,0.39999999999999986,1,High,9,weak_interest_coverage|excessive_leverage|negative_operating_cash_flow|negative_profit_margin|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike|margin_drop,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Debt-to-equity is above 2, indicating elevated leverage. | Operating cash flow is negative despite positive revenue.","ML probability 0.752 against threshold 0.400. 9 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Debt-to-equity is above 2, indicating elevated leverage.; Operating cash flow is negative despite positive revenue.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Punj Lloyd Ltd,L74899DL1988PLC033314,hist_gradient_boosting,tier1a_v1,2018,2016,0.7517815779787792,0.39999999999999986,1,High,4,weak_interest_coverage|excessive_leverage|negative_operating_cash_flow|negative_profit_margin,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Debt-to-equity is above 2, indicating elevated leverage. | Operating cash flow is negative despite positive revenue.","ML probability 0.752 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Debt-to-equity is above 2, indicating elevated leverage.; Operating cash flow is negative despite positive revenue.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Punj Lloyd Ltd,L74899DL1988PLC033314,hist_gradient_boosting,tier1a_v1,2018,2017,0.7521581345311967,0.39999999999999986,1,High,4,weak_interest_coverage|excessive_leverage|negative_profit_margin|leverage_spike,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Debt-to-equity is above 2, indicating elevated leverage. | Net profit margin is negative.","ML probability 0.752 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Debt-to-equity is above 2, indicating elevated leverage.; Net profit margin is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Punj Lloyd Ltd,L74899DL1988PLC033314,hist_gradient_boosting,tier1a_v1,2018,2018,0.7516728324478775,0.39999999999999986,1,High,1,weak_interest_coverage,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.","ML probability 0.752 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
REI Agro,L14200WB1994PLC104573,hist_gradient_boosting,tier1a_v1,2016,2014,0.7521856455236166,0.39999999999999986,1,High,6,weak_interest_coverage|excessive_leverage|negative_profit_margin|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Debt-to-equity is above 2, indicating elevated leverage. | Net profit margin is negative.","ML probability 0.752 against threshold 0.400. 6 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Debt-to-equity is above 2, indicating elevated leverage.; Net profit margin is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
REI Agro,L14200WB1994PLC104573,hist_gradient_boosting,tier1a_v1,2016,2015,0.7522041308313266,0.39999999999999986,1,High,7,weak_interest_coverage|negative_operating_cash_flow|negative_profit_margin|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend|margin_drop,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Operating cash flow is negative despite positive revenue. | Net profit margin is negative.","ML probability 0.752 against threshold 0.400. 7 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Operating cash flow is negative despite positive revenue.; Net profit margin is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
REI Agro,L14200WB1994PLC104573,hist_gradient_boosting,tier1a_v1,2016,2016,0.7522032631265149,0.39999999999999986,1,High,5,weak_interest_coverage|negative_profit_margin|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Net profit margin is negative. | Revenue trend over the available years is negative.","ML probability 0.752 against threshold 0.400. 5 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Net profit margin is negative.; Revenue trend over the available years is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Shree Ganesh Jewellery House,L36911WB2002PLC095086,hist_gradient_boosting,tier1a_v1,2015,2013,0.7454297180021809,0.39999999999999986,1,High,4,large_contingent_liabilities|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend,Contingent liabilities exceed 50% of net worth. | Revenue trend over the available years is negative. | Operating cash flow trend over the available years is negative.,ML probability 0.745 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: Contingent liabilities exceed 50% of net worth.; Revenue trend over the available years is negative.; Operating cash flow trend over the available years is negative.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Shree Ganesh Jewellery House,L36911WB2002PLC095086,hist_gradient_boosting,tier1a_v1,2015,2014,0.7508196100917939,0.39999999999999986,1,High,11,weak_interest_coverage|excessive_leverage|weak_liquidity|negative_operating_cash_flow|negative_profit_margin|large_contingent_liabilities|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike|margin_drop,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Debt-to-equity is above 2, indicating elevated leverage. | Current ratio is below 1, indicating a short-term liquidity deficit.","ML probability 0.751 against threshold 0.400. 11 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Debt-to-equity is above 2, indicating elevated leverage.; Current ratio is below 1, indicating a short-term liquidity deficit.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Shree Ganesh Jewellery House,L36911WB2002PLC095086,hist_gradient_boosting,tier1a_v1,2015,2015,0.7516098933589692,0.39999999999999986,1,High,11,weak_interest_coverage|excessive_leverage|weak_liquidity|negative_operating_cash_flow|negative_profit_margin|large_contingent_liabilities|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike|margin_drop,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Debt-to-equity is above 2, indicating elevated leverage. | Current ratio is below 1, indicating a short-term liquidity deficit.","ML probability 0.752 against threshold 0.400. 11 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Debt-to-equity is above 2, indicating elevated leverage.; Current ratio is below 1, indicating a short-term liquidity deficit.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Shree Renuka Sugars Limited,L01542KA1995PLC019046,hist_gradient_boosting,tier1a_v1,2022,2020,0.7512838586262327,0.39999999999999986,1,High,4,weak_interest_coverage|negative_profit_margin|declining_cash_flow_trend|rising_borrowings_trend,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Net profit margin is negative. | Operating cash flow trend over the available years is negative.","ML probability 0.751 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Net profit margin is negative.; Operating cash flow trend over the available years is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Shree Renuka Sugars Limited,L01542KA1995PLC019046,hist_gradient_boosting,tier1a_v1,2022,2021,0.7521883096655559,0.39999999999999986,1,High,4,excessive_leverage|negative_operating_cash_flow|declining_cash_flow_trend|rising_borrowings_trend,"Debt-to-equity is above 2, indicating elevated leverage. | Operating cash flow is negative despite positive revenue. | Operating cash flow trend over the available years is negative.","ML probability 0.752 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: Debt-to-equity is above 2, indicating elevated leverage.; Operating cash flow is negative despite positive revenue.; Operating cash flow trend over the available years is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Shree Renuka Sugars Limited,L01542KA1995PLC019046,hist_gradient_boosting,tier1a_v1,2022,2022,0.7521865858974145,0.39999999999999986,1,High,3,excessive_leverage|declining_cash_flow_trend|rising_borrowings_trend,"Debt-to-equity is above 2, indicating elevated leverage. | Operating cash flow trend over the available years is negative. | Borrowings trend over the available years is increasing.","ML probability 0.752 against threshold 0.400. 3 rule-based red flag(s) were triggered. Key reasons: Debt-to-equity is above 2, indicating elevated leverage.; Operating cash flow trend over the available years is negative.; Borrowings trend over the available years is increasing.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Shri Lakshmi Cotsyn,L17122UP1988PLC009985,hist_gradient_boosting,tier1a_v1,2017,2015,0.7507971218067255,0.39999999999999986,1,High,4,weak_interest_coverage|negative_operating_cash_flow|negative_profit_margin|declining_revenue_trend,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Operating cash flow is negative despite positive revenue. | Net profit margin is negative.","ML probability 0.751 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Operating cash flow is negative despite positive revenue.; Net profit margin is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Shri Lakshmi Cotsyn,L17122UP1988PLC009985,hist_gradient_boosting,tier1a_v1,2017,2016,0.7515320398916184,0.39999999999999986,1,High,3,weak_interest_coverage|negative_profit_margin|declining_revenue_trend,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Net profit margin is negative. | Revenue trend over the available years is negative.","ML probability 0.752 against threshold 0.400. 3 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Net profit margin is negative.; Revenue trend over the available years is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Shri Lakshmi Cotsyn,L17122UP1988PLC009985,hist_gradient_boosting,tier1a_v1,2017,2017,0.7515713492114257,0.39999999999999986,1,High,4,weak_interest_coverage|negative_profit_margin|declining_revenue_trend|margin_drop,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Net profit margin is negative. | Revenue trend over the available years is negative.","ML probability 0.752 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Net profit margin is negative.; Revenue trend over the available years is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Sical Logistics Ltd,L51909TN1955PLC002431,hist_gradient_boosting,tier1a_v1,2020,2018,0.7505001280155958,0.39999999999999986,1,High,1,declining_revenue_trend,Revenue trend over the available years is negative.,ML probability 0.751 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: Revenue trend over the available years is negative.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Sical Logistics Ltd,L51909TN1955PLC002431,hist_gradient_boosting,tier1a_v1,2020,2019,0.7513976967234207,0.39999999999999986,1,High,2,negative_operating_cash_flow|declining_revenue_trend,Operating cash flow is negative despite positive revenue. | Revenue trend over the available years is negative.,ML probability 0.751 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Operating cash flow is negative despite positive revenue.; Revenue trend over the available years is negative.,This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Sical Logistics Ltd,L51909TN1955PLC002431,hist_gradient_boosting,tier1a_v1,2020,2020,0.7476806715389009,0.39999999999999986,1,High,4,weak_interest_coverage|negative_profit_margin|declining_revenue_trend|margin_drop,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Net profit margin is negative. | Revenue trend over the available years is negative.","ML probability 0.748 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Net profit margin is negative.; Revenue trend over the available years is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Simbhaoli Sugars Ltd,L15122UP2011PLC044210,hist_gradient_boosting,tier1a_v1,2023,2021,0.7521301047733483,0.39999999999999986,1,High,4,weak_interest_coverage|negative_profit_margin|declining_revenue_trend|declining_cash_flow_trend,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Net profit margin is negative. | Revenue trend over the available years is negative.","ML probability 0.752 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Net profit margin is negative.; Revenue trend over the available years is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
Simbhaoli Sugars Ltd,L15122UP2011PLC044210,hist_gradient_boosting,tier1a_v1,2023,2022,0.7521931709241024,0.39999999999999986,1,High,4,weak_interest_coverage|negative_profit_margin|declining_revenue_trend|declining_cash_flow_trend,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Net profit margin is negative. | Revenue trend over the available years is negative.","ML probability 0.752 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Net profit margin is negative.; Revenue trend over the available years is negative.",This score estimates how closely the company's financial pattern resembles historical wilful defaulter cases in the training dataset.,0.0
